Tournament,Date,Surface,Round,player_0,player_0_rank,player_0_odd,player_1,player_1_rank,player_1_odd,outcome,player_0_match_win_percent,player_1_match_win_percent,player_0_games_win_percent,player_1_games_win_percent,player_0_5_set_match_win_percent,player_1_5_set_match_win_percent,player_0_close_sets_percent,player_1_close_sets_percent,player_0_match_win_percent_hard,player_1_match_win_percent_hard,player_0_games_win_percent_hard,player_1_games_win_percent_hard,player_0_5_set_match_win_percent_hard,player_1_5_set_match_win_percent_hard,player_0_close_sets_percent_hard,player_1_close_sets_percent_hard,player_0_match_win_percent_52,player_1_match_win_percent_52,player_0_games_win_percent_52,player_1_games_win_percent_52,player_0_5_set_match_win_percent_52,player_1_5_set_match_win_percent_52,player_0_close_sets_percent_52,player_1_close_sets_percent_52,player_0_match_win_percent_hard_60,player_1_match_win_percent_hard_60,player_0_games_win_percent_hard_60,player_1_games_win_percent_hard_60,player_0_5_set_match_win_percent_hard_60,player_1_5_set_match_win_percent_hard_60,player_0_close_sets_percent_hard_60,player_1_close_sets_percent_hard_60,player_0_match_win_percent_hh,player_1_match_win_percent_hh,player_0_games_win_percent_hh,player_1_games_win_percent_hh,player_0_match_win_percent_hard_hh,player_1_match_win_percent_hard_hh,player_0_games_win_percent_hard_hh,player_1_games_win_percent_hard_hh,diff_match_win_percent,diff_games_win_percent,diff_5_set_match_win_percent,diff_close_sets_percent,diff_match_win_percent_hard,diff_games_win_percent_hard,diff_5_set_match_win_percent_hard,diff_close_sets_percent_hard,diff_match_win_percent_52,diff_games_win_percent_52,diff_5_set_match_win_percent_52,diff_close_sets_percent_52,diff_match_win_percent_hard_60,diff_games_win_percent_hard_60,diff_5_set_match_win_percent_hard_60,diff_close_sets_percent_hard_60,diff_match_win_percent_hh,diff_games_win_percent_hh,diff_match_win_percent_hard_hh,diff_games_win_percent_hard_hh
US Open,2010/08/30,Hard,1st Round,Mayer L.,79.0,1.36,Rufin G.,206.0,3.0,1,0.4603174603174603,0.5,0.5018703241895262,0.4887640449438202,0.45454545454545453,0.3333333333333333,0.5071090047393365,0.4166666666666667,0.4166666666666667,0.5,0.48417350527549824,0.4715447154471545,0.3333333333333333,0.0,0.4649122807017544,0.42857142857142855,0.3888888888888889,0.5,0.4799154334038055,0.4715447154471545,0.42857142857142855,0.0,0.47540983606557374,0.42857142857142855,0.4117647058823529,0.5,0.4821648216482165,0.4715447154471545,0.3333333333333333,0.0,0.46296296296296297,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03968253968253971,0.013106279245705954,0.12121212121212122,0.09044233807266983,-0.08333333333333331,0.012628789828343756,0.3333333333333333,0.03634085213032584,-0.1111111111111111,0.008370717956651008,0.42857142857142855,0.046838407494145196,-0.08823529411764708,0.010620106201062018,0.3333333333333333,0.03439153439153442,0.0,0.0,0.0,0.0
US Open,2010/08/30,Hard,1st Round,Ball C.,145.0,2.0,Raonic M.,247.0,1.72,0,0.4,0.0,0.454337899543379,0.4528301886792453,0.25,0.0,0.39344262295081966,0.3333333333333333,0.4166666666666667,0.0,0.46835443037974683,0.4528301886792453,0.2,0.0,0.391304347826087,0.3333333333333333,0.3333333333333333,0.0,0.4539249146757679,0.4,0.3333333333333333,0.0,0.41025641025641024,0.0,0.5,0.0,0.5019011406844106,0.4528301886792453,0.3333333333333333,0.0,0.4722222222222222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0015077108641337045,0.25,0.06010928961748635,0.4166666666666667,0.01552424170050154,0.2,0.05797101449275366,0.3333333333333333,0.05392491467576788,0.3333333333333333,0.41025641025641024,0.5,0.049070952005165314,0.3333333333333333,0.1388888888888889,0.0,0.0,0.0,0.0
US Open,2010/08/30,Hard,1st Round,Roddick A.,9.0,1.01,Robert S.,78.0,13.0,0,0.7752808988764045,0.4074074074074074,0.5608421052631579,0.4724770642201835,0.7529411764705882,0.25,0.6308562197092084,0.43820224719101125,0.7803921568627451,0.5833333333333334,0.5639774287021504,0.501779359430605,0.7659574468085106,0.5,0.6379511059371362,0.475,0.7735849056603774,0.4074074074074074,0.5540720961281709,0.4724770642201835,0.7333333333333333,0.25,0.6349206349206349,0.43820224719101125,0.7777777777777778,0.5833333333333334,0.5521557719054242,0.501779359430605,0.75,0.5,0.6573033707865169,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3678734914689971,0.08836504104297443,0.5029411764705882,0.1926539725181971,0.19705882352941173,0.062198069271545364,0.26595744680851063,0.16295110593713624,0.36617749825297,0.08159503190798739,0.4833333333333333,0.19671838772962363,0.19444444444444442,0.050376412474819166,0.25,0.18230337078651693,0.0,0.0,0.0,0.0
US Open,2010/08/30,Hard,1st Round,Sweeting R.,113.0,2.2,Berankis R.,124.0,1.61,1,0.2727272727272727,0.42857142857142855,0.4379474940334129,0.4919786096256685,0.0,0.5,0.38738738738738737,0.44,0.2962962962962963,0.6666666666666666,0.44245142002989535,0.5405405405405406,0.0,0.0,0.39325842696629215,0.6666666666666666,0.3076923076923077,0.6,0.4441176470588235,0.5298013245033113,0.0,0.5,0.37777777777777777,0.5789473684210527,0.36363636363636365,0.6666666666666666,0.44776119402985076,0.5405405405405406,0.0,0.0,0.4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15584415584415584,-0.054031115592255596,-0.5,-0.05261261261261263,-0.37037037037037035,-0.09808912051064522,0.0,-0.2734082397003745,-0.29230769230769227,-0.0856836774444878,-0.5,-0.2011695906432749,-0.303030303030303,-0.09277934651068981,0.0,-0.2666666666666666,0.0,0.0,0.0,0.0
US Open,2010/08/30,Hard,1st Round,Montanes A.,23.0,1.36,Przysiezny M.,90.0,3.0,0,0.4870689655172414,0.15789473684210525,0.4886180319053594,0.4352226720647773,0.3611111111111111,0.25,0.44921875,0.35384615384615387,0.32075471698113206,0.0,0.441153546375682,0.4552238805970149,0.08333333333333333,0.0,0.34972677595628415,0.5714285714285714,0.6111111111111112,0.125,0.5266768292682927,0.44036697247706424,0.5555555555555556,0.3333333333333333,0.5111111111111111,0.3333333333333333,0.4375,0.0,0.47512437810945274,0.49230769230769234,0.3333333333333333,0.0,0.42592592592592593,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3291742286751361,0.05339535984058208,0.1111111111111111,0.09537259615384613,0.32075471698113206,-0.014070334221332914,0.08333333333333333,-0.22170179547228724,0.48611111111111116,0.08630985679122849,0.22222222222222227,0.17777777777777776,0.4375,-0.017183314198239596,0.3333333333333333,-0.2407407407407407,0.0,0.0,0.0,0.0
US Open,2010/08/30,Hard,1st Round,Tipsarevic J.,44.0,1.5,Rochus O.,74.0,2.5,0,0.48205128205128206,0.5,0.49354900828037745,0.4983435047951177,0.5263157894736842,0.47368421052631576,0.48411497730711045,0.4727979274611399,0.4891304347826087,0.5317460317460317,0.5024875621890548,0.5058214747736093,0.5,0.5,0.506578947368421,0.4880382775119617,0.5853658536585366,0.475,0.5217391304347826,0.4884937238493724,0.2,0.3333333333333333,0.518796992481203,0.42424242424242425,0.6060606060606061,0.4782608695652174,0.53125,0.49165120593692024,0.3333333333333333,0.3333333333333333,0.5523809523809524,0.4266666666666667,0.0,1.0,0.42,0.58,0.0,1.0,0.42,0.58,-0.01794871794871794,-0.004794496514740232,0.05263157894736842,0.01131704984597054,-0.04261559696342304,-0.0033339125845545103,0.0,0.018540669856459302,0.11036585365853657,0.0332454065854102,-0.1333333333333333,0.09455456823877878,0.12779973649538867,0.039598794063079756,0.0,0.12571428571428572,-1.0,-0.15999999999999998,-1.0,-0.15999999999999998
US Open,2010/08/30,Hard,1st Round,Falla A.,65.0,1.83,Dent T.,72.0,1.83,1,0.37894736842105264,0.5,0.4697523345513601,0.5061638868745467,0.4090909090909091,0.5454545454545454,0.425531914893617,0.4972375690607735,0.3793103448275862,0.5125,0.46463932107496464,0.5128458498023716,0.5,0.5384615384615384,0.4263157894736842,0.5037593984962406,0.41935483870967744,0.41379310344827586,0.4753004005340454,0.4802469135802469,0.42857142857142855,0.5555555555555556,0.411214953271028,0.42857142857142855,0.43478260869565216,0.4074074074074074,0.4766187050359712,0.48502139800285304,0.5,0.6,0.44155844155844154,0.4065934065934066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12105263157894736,-0.0364115523231866,-0.1363636363636363,-0.07170565416715646,-0.13318965517241377,-0.04820652872740694,-0.038461538461538436,-0.07744360902255643,0.005561735261401579,-0.004946513046201528,-0.12698412698412703,-0.01735647530040052,0.027375201288244777,-0.008402692966881842,-0.09999999999999998,0.03496503496503495,0.0,0.0,0.0,0.0
US Open,2010/08/30,Hard,1st Round,Anderson K.,77.0,1.36,Devvarman S.,98.0,3.0,0,0.3958333333333333,0.4838709677419355,0.4819091608929946,0.48951048951048953,0.0,0.3333333333333333,0.5192307692307693,0.47474747474747475,0.46875,0.5416666666666666,0.4833948339483395,0.5009208103130756,0.0,0.5,0.49019607843137253,0.4868421052631579,0.4230769230769231,0.4,0.4907010014306152,0.4789356984478936,0.0,0.3333333333333333,0.5595238095238095,0.42424242424242425,0.5,0.4444444444444444,0.49176470588235294,0.4872448979591837,0.0,0.5,0.5178571428571429,0.4482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08803763440860218,-0.007601328617494907,-0.3333333333333333,0.04448329448329452,-0.07291666666666663,-0.017525976364736073,-0.5,0.003353973168214619,0.02307692307692305,0.011765302982721604,-0.3333333333333333,0.13528138528138528,0.05555555555555558,0.00451980792316925,-0.5,0.06958128078817738,0.0,0.0,0.0,0.0
US Open,2010/08/30,Hard,1st Round,Berrer M.,49.0,1.5,Beck A.,104.0,2.5,1,0.37719298245614036,0.44,0.4753582663404404,0.49024512256128067,0.2777777777777778,0.42857142857142855,0.4497354497354497,0.48221343873517786,0.4225352112676056,0.391304347826087,0.4879686625629547,0.4844517184942717,0.3333333333333333,0.5,0.4767932489451477,0.41975308641975306,0.42105263157894735,0.375,0.48596112311015116,0.4700854700854701,0.25,0.5,0.48360655737704916,0.4074074074074074,0.4666666666666667,0.35294117647058826,0.4993234100135318,0.46296296296296297,0.3333333333333333,0.5,0.5208333333333334,0.38181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06280701754385964,-0.014886856220840239,-0.15079365079365076,-0.03247798899972815,0.031230863441518653,0.00351694406868297,-0.16666666666666669,0.05704016252539462,0.046052631578947345,0.01587565302468108,-0.25,0.07619914996964178,0.11372549019607842,0.036360447050568845,-0.16666666666666669,0.13901515151515154,0.0,0.0,0.0,0.0
US Open,2010/08/30,Hard,1st Round,Hewitt L.,34.0,1.22,Mathieu P.H.,109.0,4.0,1,0.6923076923076923,0.5354609929078015,0.550490119807064,0.5138121546961326,0.725,0.6170212765957447,0.5788863109048724,0.498936170212766,0.6666666666666666,0.5227272727272727,0.5457875457875457,0.5039489671931956,0.7027027027027027,0.5,0.575098814229249,0.4929906542056075,0.6176470588235294,0.32,0.5392376681614349,0.45858895705521474,0.6666666666666666,0.6,0.5079365079365079,0.43529411764705883,0.56,0.42105263157894735,0.5326797385620915,0.4820295983086681,0.6666666666666666,0.0,0.4942528735632184,0.5254237288135594,1.0,0.0,0.7272727272727273,0.2727272727272727,1.0,0.0,0.7272727272727273,0.2727272727272727,0.15684669939989082,0.036677965110931354,0.1079787234042553,0.07995014069210643,0.14393939393939392,0.04183857859435014,0.20270270270270274,0.08210816002364152,0.29764705882352943,0.08064871110622018,0.06666666666666665,0.07264239028944908,0.1389473684210527,0.050650140253423404,0.6666666666666666,-0.031170855250340967,1.0,0.4545454545454546,1.0,0.4545454545454546
US Open,2010/08/30,Hard,1st Round,Bellucci T.,28.0,1.33,Smyczek T.,186.0,3.25,0,0.5106382978723404,0.2,0.49339388934764655,0.4380952380952381,0.5294117647058824,0.0,0.48417721518987344,0.3333333333333333,0.39473684210526316,0.2,0.47580645161290325,0.4380952380952381,0.42857142857142855,0.0,0.4375,0.3333333333333333,0.5862068965517241,0.25,0.5119128658951668,0.45348837209302323,0.6363636363636364,0.0,0.5051020408163265,0.4166666666666667,0.5,0.25,0.4954545454545455,0.45348837209302323,0.5,0.0,0.46511627906976744,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3106382978723404,0.05529865125240846,0.5294117647058824,0.15084388185654013,0.19473684210526315,0.037711213517665154,0.42857142857142855,0.10416666666666669,0.3362068965517241,0.058424493802143596,0.6363636363636364,0.0884353741496598,0.25,0.04196617336152225,0.5,0.04844961240310075,0.0,0.0,0.0,0.0
US Open,2010/08/31,Hard,1st Round,Federer R.,2.0,1.005,Dabul B.,96.0,21.0,0,0.8792710706150342,0.3793103448275862,0.5961292522806718,0.4801178203240059,0.9151515151515152,0.2,0.647237401335762,0.422680412371134,0.8774703557312253,0.42857142857142855,0.5979010494752623,0.4589041095890411,0.9390243902439024,0.5,0.6608884073672806,0.32,0.7627118644067796,0.5714285714285714,0.5710872162485066,0.5,0.8695652173913043,0.0,0.6322869955156951,0.42857142857142855,0.7954545454545454,0.4,0.5755860953920776,0.4489795918367347,0.9285714285714286,0.0,0.6625,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499960725787448,0.11601143195666591,0.7151515151515151,0.224556988964628,0.4488989271597968,0.13899693988622125,0.4390243902439024,0.3408884073672806,0.19128329297820823,0.07108721624850656,0.8695652173913043,0.20371556694426657,0.3954545454545454,0.12660650355534292,0.9285714285714286,0.32916666666666666,0.0,0.0,0.0,0.0
US Open,2010/08/31,Hard,1st Round,Baghdatis M.,18.0,1.07,Clement A.,68.0,7.5,1,0.6056910569105691,0.4594594594594595,0.523780206249038,0.4906035417419588,0.6296296296296297,0.4,0.5472813238770685,0.45108695652173914,0.6064516129032258,0.46511627906976744,0.5210813492063492,0.4911660777385159,0.6923076923076923,0.3333333333333333,0.5512572533849129,0.44364508393285373,0.6451612903225806,0.45,0.5314591700133868,0.48760330578512395,0.6666666666666666,0.4,0.5353535353535354,0.45384615384615384,0.673469387755102,0.42857142857142855,0.5368331922099915,0.4835680751173709,1.0,0.0,0.5695364238410596,0.45348837209302323,0.8,0.2,0.5573770491803278,0.4426229508196721,0.8,0.2,0.5573770491803278,0.4426229508196721,0.14623159745110964,0.03317666450707918,0.22962962962962963,0.09619436735532938,0.14133533383345837,0.029915271467833293,0.358974358974359,0.1076121694520592,0.19516129032258062,0.043855864228262875,0.2666666666666666,0.08150738150738152,0.24489795918367346,0.053265117092620606,1.0,0.1160480517480364,0.6000000000000001,0.1147540983606557,0.6000000000000001,0.1147540983606557
US Open,2010/08/31,Hard,1st Round,Nieminen J.,58.0,1.36,Gimeno-Traver D.,59.0,3.0,1,0.5434782608695652,0.36486486486486486,0.512723182904541,0.4668166479190101,0.6041666666666666,0.2,0.5151515151515151,0.4132231404958678,0.55625,0.125,0.5147309471633796,0.39487179487179486,0.6538461538461539,0.0,0.5244360902255639,0.2,0.40540540540540543,0.3793103448275862,0.4905857740585774,0.4695035460992908,0.42857142857142855,0.2,0.432,0.41237113402061853,0.42857142857142855,0.16666666666666666,0.491395793499044,0.4013605442176871,0.5,0.0,0.43661971830985913,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17861339600470033,0.04590653498553088,0.4041666666666666,0.10192837465564736,0.43125,0.11985915229158478,0.6538461538461539,0.3244360902255639,0.02609506057781924,0.021082227959286604,0.22857142857142854,0.01962886597938146,0.26190476190476186,0.09003524928135692,0.5,0.16389244558258642,0.0,0.0,0.0,0.0
